,rotation,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z
132,cw,20.458,18.55312,17.61475,17.12675,16.60505,0.06115483,0.02261666,0.01424941,0.01236586,0.01614691,-526.1616,-41954.24,-59316.3,-59270.76,-15500.4,0,0,0,0,0
133,cw,20.42735,18.72208,18.03189,17.69679,17.364910000000002,0.06259789,0.02382403,0.01339682,0.01693062,0.01995423,-616.1816,-48966.89,-61836.71,-55071.33,-9658.235999999999,0,0,0,0,0
134,cw,19.13746,17.868270000000003,17.15919,16.90535,16.66599,0.02480108,0.01874224,0.03047003,0.01755898,0.01782973,-6786.749,-69906.02,-83386.92,-79055.15,-25255.24,0,0,0,0,0
135,cw,19.80025,18.579,17.75505,17.415670000000002,17.16134,0.05679696,0.02117828,0.02982547,0.01814387,0.01530419,-670.3016,-33133.63,-35156.94,-33013.95,-5813.28,0,0,0,0,0
136,cw,19.48341,18.1896,17.79658,17.61233,17.453470000000003,0.05866355,0.1318079,0.1445269,0.1496024,0.1343455,-3042.863,-56647.13,-60209.56,-46564.23,-12059.78,0,0,0,0,0
137,cw,21.322960000000002,19.78265,19.167939999999998,18.86516,18.660020000000003,0.1225444,0.029284699999999997,0.0192336,0.02096985,0.0333675,-161.8864,-13445.37,-15958.83,-12906.05,-1730.764,0,0,0,0,0
138,cw,20.87455,19.48607,18.6962,18.25314,18.118470000000002,0.10393689999999998,0.02896618,0.01895062,0.01899395,0.02689234,-123.2709,-7730.851,-7738.875,-6182.96,-838.9359,0,0,0,0,0
139,cw,18.96368,17.66422,16.83465,16.5846,16.35949,0.03010751,0.01372808,0.01962756,0.01523379,0.02557197,-4489.1140000000005,-110332.8,-121258.5,-119046.1,-39996.43,0,0,0,0,0
140,cw,20.967779999999998,19.01971,17.8562,17.56525,17.16629,0.07671499,0.02326347,0.013821100000000001,0.01607571,0.01995764,-29.76623,-9271.457,-18313.31,-21025.94,-3564.988,0,0,0,0,0
141,cw,19.9728,18.85969,18.011770000000002,17.64048,17.284010000000002,0.04156668,0.01908715,0.01898782,0.02039457,0.02340091,-280.9288,-16836.26,-23888.61,-20930.92,-2863.4559999999997,0,0,0,0,0
142,cw,20.02526,18.7008,17.98691,17.66558,17.40561,0.04093805,0.01933248,0.01219272,0.01471036,0.02192283,-91.40404000000001,-9401.755,-13144.2,-11341.69,-1378.999,0,0,0,0,0
143,cw,20.667939999999998,19.18007,18.592879999999997,18.227870000000003,18.00682,0.06814325,0.02022798,0.02305505,0.02359543,0.02898617,-448.0757,-29982.01,-34056.59,-27263.08,-2264.665,0,0,0,0,0
144,cw,20.27789,18.920920000000002,17.98428,17.65353,17.35192,0.05968956,0.01763553,0.04787936,0.018965799999999998,0.02444093,-2535.033,-76744.21,-94933.32,-89820.34,-17115.37,0,0,0,0,0
145,cw,20.18405,18.64499,18.108060000000002,17.799879999999998,17.37194,0.04783132,0.01699915,0.0105596,0.01275637,0.02631512,-1916.328,-47178.82,-57936.27,-47087.71,-9715.562,0,0,0,0,0
146,cw,19.493779999999997,18.25488,17.76737,17.2318,16.965670000000003,0.03023067,0.01800524,0.02116344,0.0231363,0.02360329,-1338.8829999999998,-36733.31,-47461.18,-36303.35,-8188.014,0,0,0,0,0
147,cw,19.54189,18.08919,17.48637,17.10942,17.20135,0.03632059,0.01986585,0.01287636,0.02019448,0.02226472,-3621.761,-59636.76,-70069.07,-60620.87,-10279.29,0,0,0,0,0
148,cw,21.47505,20.26298,19.33948,19.18515,19.10698,0.1407183,0.02395235,0.02347269,0.02643683,0.05024847,-143.7285,-13215.12,-13266.92,-9901.733,-873.3831,0,0,0,0,0
149,cw,19.89702,18.234820000000003,17.6003,17.37463,17.05197,0.03696503,0.0133765,0.01031571,0.01679319,0.01767468,-3541.8590000000004,-76405.83,-87657.63,-80899.57,-21142.3,0,0,0,0,0
150,cw,20.84443,19.43899,18.68313,18.43184,18.013479999999998,0.06758139,0.02177253,0.01828284,0.01369367,0.02572186,-560.8327,-20042.31,-20976.3,-16912.77,-1807.1660000000002,0,0,0,0,0
151,cw,20.64528,19.047,18.32611,18.20522,17.86215,0.05625099,0.01595972,0.0139936,0.01981136,0.02840447,-350.7098,-21835.41,-27648.73,-24471.7,-3726.302,0,0,0,0,0
152,cw,21.01612,19.72825,18.85427,18.69685,18.47598,0.07062934,0.01796775,0.01470926,0.02006078,0.03305269,-994.204,-37664.97,-42758.29,-34067.06,-4242.359,0,0,0,0,0
153,cw,18.551029999999997,17.54842,17.04511,16.78236,16.476960000000002,0.02012743,0.01667042,0.01982723,0.01445316,0.01918037,-556.7562,-26757.89,-39141.75,-37989.45,-7796.892,0,0,0,0,0
154,cw,20.26278,18.4568,17.463729999999998,17.07217,16.80476,0.04782959,0.01450007,0.03267672,0.02036924,0.02197958,-111.7992,-17025.15,-22872.58,-22614.27,-3381.6059999999998,0,0,0,0,0
155,cw,20.006829999999997,18.99314,18.26154,17.74224,17.61413,0.03930378,0.02454702,0.0163517,0.01556748,0.02510802,-1442.901,-34476.29,-40331.17,-33265.0,-3198.063,0,0,0,0,0
156,cw,21.04906,19.599429999999998,18.97063,18.71477,18.48625,0.09463152,0.02129562,0.01554079,0.02435446,0.0411341,-386.329,-24585.16,-24836.38,-17448.78,-1142.06,0,0,0,0,0
157,cw,20.83645,19.39293,18.81352,18.530279999999998,18.18756,0.06931063,0.02022259,0.02054678,0.01689988,0.03320077,-482.3163,-24936.64,-31388.42,-26776.86,-2555.073,0,0,0,0,0
158,cw,20.02081,18.66254,18.02896,17.48788,17.177120000000002,0.04331329,0.01884855,0.02431452,0.02014175,0.02404036,-596.9507,-19903.21,-26658.17,-21937.61,-4941.155,0,0,0,0,0
159,cw,19.48263,18.29812,17.53473,17.17096,16.89002,0.03457367,0.01774385,0.01955781,0.02296889,0.02030593,-2173.21,-59512.61,-73854.28,-64230.84,-17127.17,0,0,0,0,0
160,cw,20.43885,19.08758,18.47411,18.197770000000002,18.07338,0.05926317,0.01793262,0.01975491,0.01627465,0.03323618,-538.7537,-16412.9,-19835.84,-14490.67,-1685.694,0,0,0,0,0
161,cw,20.18645,19.05694,18.38832,17.896620000000002,17.87999,0.04935804,0.01952547,0.01619138,0.04723556,0.02455293,-928.3429,-24165.06,-29023.68,-25235.58,-4680.218,0,0,0,0,0
162,cw,20.00394,18.82374,18.238960000000002,17.868029999999997,17.68911,0.0412721,0.0238124,0.01452976,0.01919402,0.02362815,-349.5566,-16935.8,-28131.08,-23428.64,-3615.373,0,0,0,0,0
163,cw,19.64933,18.47045,17.73796,17.53281,17.087770000000003,0.03437682,0.01356716,0.0134469,0.01481475,0.0212283,-4917.939,-102503.2,-114579.0,-114117.0,-36715.69,0,0,0,0,0
164,cw,21.0985,19.43824,18.41295,18.05361,17.83833,0.09489513,0.01650191,0.01612912,0.01340063,0.02087368,-568.7475,-33772.79,-43148.32,-42644.82,-7740.668000000001,0,0,0,0,0
165,cw,20.21184,19.2581,18.58555,18.24224,18.0427,0.05297346,0.01759349,0.01234072,0.013174200000000002,0.02990399,-771.5931,-27579.2,-26204.64,-24370.28,-3587.8740000000003,0,0,0,0,0
166,cw,19.98289,18.6458,17.853579999999997,17.67135,17.38038,0.04332367,0.01669374,0.01986902,0.01307914,0.01833526,-2500.188,-66179.0,-76022.34,-73988.52,-17912.38,0,0,0,0,0
167,cw,20.30271,18.58128,17.62477,17.17411,17.07679,0.058758300000000006,0.01905772,0.03053917,0.01499402,0.02490368,-942.1624,-54386.84,-68444.85,-65157.17,-16830.1,0,0,0,0,0
168,cw,20.42559,19.02095,18.103920000000002,17.70984,17.50846,0.07312723,0.01737317,0.03311568,0.01687497,0.02997889,-233.7831,-16297.75,-19549.13,-17721.57,-2853.7929999999997,0,0,0,0,0
169,cw,21.23984,19.77746,18.88668,18.52885,18.09704,0.10070839999999999,0.0164757,0.01502195,0.01989877,0.02587301,-255.2935,-14065.01,-20569.79,-21844.72,-3159.53,0,0,0,0,0
170,cw,21.07539,19.71445,19.00319,18.654120000000002,18.30313,0.07914765,0.02047051,0.01309472,0.01701675,0.0358,-127.7412,-7478.21,-10090.62,-9801.244,-1121.917,0,0,0,0,0
171,cw,21.1408,19.42195,18.49386,18.04684,17.82658,0.08910018,0.016722,0.01238468,0.01706497,0.02408281,-95.84097,-8820.85,-13352.57,-13298.02,-1972.386,0,0,0,0,0
172,cw,20.61821,18.862479999999998,17.89605,17.459239999999998,17.092470000000002,0.06122045,0.01425086,0.01316206,0.0152745,0.02026642,-3064.9709999999995,-72941.64,-82241.79,-79676.43,-18137.73,0,0,0,0,0
173,cw,19.8645,18.4187,17.516920000000002,17.20634,16.79046,0.04078825,0.01701499,0.02773007,0.020799,0.0179848,-9546.448,-105779.0,-115986.0,-110735.3,-34383.48,0,0,0,0,0
174,cw,20.41613,18.79419,17.95443,17.682579999999998,17.364810000000002,0.05183418,0.02340017,0.02788875,0.01704736,0.01981522,-1474.04,-56577.11,-70214.05,-67467.43,-12264.58,0,0,0,0,0
175,cw,20.12929,18.8265,18.14555,17.52628,17.34204,0.04712005,0.016163399999999998,0.02425705,0.01697762,0.02762092,-321.2097,-14355.66,-17652.84,-19286.85,-694.9218,0,0,0,0,0
176,cw,21.37935,19.85284,18.96561,18.47811,18.05849,0.1061202,0.0387121,0.04837953,0.05481003,0.05127542,-9.081864999999999,-4650.29,-10497.97,-11160.02,-1395.786,0,0,0,0,0
177,cw,20.7116,19.448629999999998,18.79055,18.41923,18.193920000000002,0.06441297,0.01549013,0.01909912,0.01661951,0.03203763,-382.5435,-13230.25,-12767.94,-12367.71,-975.0076,0,0,0,0,0
178,cw,19.4525,17.68047,16.74448,16.19724,15.720220000000001,0.03126812,0.02848385,0.01603859,0.01267279,0.02130148,-3204.6259999999997,-85048.86,-101280.4,-100199.0,-35609.9,0,0,0,0,0
179,cw,19.8321,18.61779,17.92975,17.61531,17.388939999999998,0.04108835,0.01823509,0.03180799,0.02962978,0.03036524,-612.2794,-32499.58,-39373.38,-25331.06,-4241.9,0,0,0,0,0
180,cw,20.605420000000002,19.22043,18.38765,17.97472,17.69605,0.07077792,0.05105899,0.01512044,0.016966,0.0269853,-71.44865,-5697.062,-7711.021,-7301.342,-562.9051,0,0,0,0,0
181,cw,20.41718,18.62773,17.86945,17.49452,17.12491,0.06122918,0.05825292,0.05879377,0.02116713,0.01888666,-1629.766,-58097.27,-69273.82,-67514.47,-12291.07,0,0,0,0,0
182,cw,19.228460000000002,18.69598,18.09468,17.59749,17.50483,0.0333899,0.01935108,0.0171886,0.01641425,0.025459799999999998,-101.2601,-6060.2080000000005,-7266.689,-5615.076999999999,-440.3735,0,0,0,0,0
183,cw,20.58233,19.78952,19.07149,18.77243,18.59506,0.07487048,0.021530599999999997,0.01490517,0.02009367,0.04407476,-200.2525,-11102.03,-12743.28,-10615.4,-825.2927,0,0,0,0,0
184,cw,20.27964,18.7801,18.01815,17.54186,17.214029999999998,0.05175532,0.02245502,0.01558318,0.01779016,0.02426625,-559.9456,-22127.08,-28063.04,-26195.29,-3062.616,0,0,0,0,0
185,cw,20.75734,19.41778,18.762610000000002,18.30108,18.00585,0.08320505,0.02605679,0.01737687,0.01788706,0.03050309,-115.0308,-14132.29,-16909.38,-15284.15,-1117.748,0,0,0,0,0
186,cw,20.73075,19.33419,18.61737,18.30939,17.99232,0.06189032,0.01913969,0.01345316,0.01694685,0.02451124,-349.5002,-16931.76,-22778.41,-18831.86,-3133.202,0,0,0,0,0
187,cw,19.42991,18.039260000000002,17.36437,16.95738,16.618560000000002,0.02645132,0.01519348,0.0114638,0.01431097,0.01905206,-956.8271,-35439.07,-48609.83,-44055.23,-9757.549,0,0,0,0,0
188,cw,20.401510000000002,19.16219,18.43808,18.06467,17.75206,0.08006158,0.02427283,0.01312455,0.01426133,0.022938800000000002,-71.58075,-8841.298,-12664.1,-10202.63,-1471.45,0,0,0,0,0
189,cw,21.13898,19.51625,18.557760000000002,18.03697,17.55106,0.09284838,0.01931153,0.01318571,0.01280454,0.02168342,-88.2962,-7461.753000000001,-12114.49,-12779.79,-2416.859,0,0,0,0,0
190,cw,19.44246,18.430020000000003,18.08194,17.9337,17.52496,0.03316378,0.01407494,0.01519203,0.01496556,0.02205832,-3938.6440000000002,-71506.12,-76063.8,-67753.54,-13669.51,0,0,0,0,0
191,cw,20.61165,19.34208,18.46486,18.12704,17.836570000000002,0.07734396,0.02416249,0.0187382,0.01659231,0.02712048,-310.8781,-20426.41,-27042.58,-24325.86,-3856.413,0,0,0,0,0
192,cw,20.45774,19.09352,18.29399,17.9801,17.549020000000002,0.06492728,0.02052052,0.01646328,0.0172297,0.02280964,-125.14200000000001,-6420.964,-9431.603000000001,-8250.935,-2069.631,0,0,0,0,0
193,cw,20.71409,19.29889,18.666970000000003,18.266070000000003,17.88535,0.07888499,0.02889447,0.01502925,0.01460281,0.03270923,-251.1219,-13439.9,-18417.07,-15439.41,-2024.656,0,0,0,0,0
194,cw,20.598670000000002,19.45948,18.681079999999998,18.22179,17.8382,0.07895724,0.02266807,0.01374645,0.01913375,0.02465384,-96.27438000000001,-6714.995,-10074.43,-8915.091,-1321.945,0,0,0,0,0
195,cw,21.29525,19.67465,18.92137,18.501720000000002,18.05228,0.1457621,0.02858453,0.01919511,0.01831723,0.0326138,-239.5991,-14699.88,-21582.49,-19924.01,-2767.5440000000003,0,0,0,0,0
196,cw,19.88022,18.81501,18.23474,17.762420000000002,17.45525,0.04498021,0.01544713,0.01293777,0.01964396,0.02265943,-12.961030000000001,-4242.521,-6480.235,-5404.186,-957.1479,0,0,0,0,0
197,cw,19.0283,17.87136,17.33676,17.17076,17.03531,0.04024826,0.02208953,0.01836516,0.02044455,0.02214173,-5843.1359999999995,-107166.0,-121454.5,-102000.5,-23256.17,0,0,0,0,0
198,cw,20.75843,19.295270000000002,18.32922,17.96451,17.469070000000002,0.0854294,0.02863952,0.02113541,0.01503108,0.02357393,-47.82217,-7385.849,-11731.1,-11379.81,-1551.585,0,0,0,0,0
199,cw,21.0446,19.830560000000002,19.04569,18.53312,18.07573,0.11363050000000001,0.04001434,0.01947742,0.03029221,0.03506762,-39.58285,-4744.22,-8505.424,-7453.0019999999995,-902.7579,0,0,0,0,0
200,cw,19.80061,18.79863,18.2001,18.08898,17.88545,0.04918645,0.02385602,0.0124259,0.0194759,0.025975900000000003,-1125.6889999999999,-54450.13,-51713.44,-42170.78,-5582.268,0,0,0,0,0
201,cw,18.36788,17.61747,17.12194,16.95647,16.83858,0.01817172,0.01376617,0.01195086,0.01587689,0.02200775,-3362.562,-62581.48,-65097.83,-59414.98,-13797.82,0,0,0,0,0
202,cw,19.150029999999997,18.01655,17.37325,17.008370000000003,16.73252,0.02485719,0.01199797,0.01783692,0.013600799999999998,0.02065422,-617.7175,-24246.03,-28942.69,-26919.91,-4597.468,0,0,0,0,0
203,cw,20.10641,18.86429,18.56382,18.3123,18.12515,0.04372481,0.02224044,0.01763153,0.01619242,0.02552251,-701.9445,-34197.71,-39955.68,-33244.89,-4032.78,0,0,0,0,0
204,cw,18.02996,16.64519,15.906410000000001,15.586870000000001,15.24226,0.01762274,0.01390333,0.009874584,0.01380204,0.01485853,-3138.968,-117679.7,-134331.1,-136303.3,-41974.2,0,0,0,0,0
205,cw,20.12699,19.06653,18.305989999999998,18.13309,18.10475,0.05207559,0.01860445,0.01406798,0.01279843,0.03124066,-1863.4779999999998,-53397.45,-55170.32,-44361.16,-3935.33,0,0,0,0,0
206,cw,20.936999999999998,19.60045,18.998379999999997,18.661739999999998,18.34209,0.09236177,0.01953739,0.01621293,0.01595074,0.03915164,-223.706,-16779.39,-17996.83,-14748.43,-1109.874,0,0,0,0,0
207,cw,20.299229999999998,19.22084,18.56989,18.335539999999998,18.18263,0.05517847,0.01368721,0.01401921,0.01556569,0.02942696,-1046.862,-36602.86,-37619.86,-27711.57,-3971.99,0,0,0,0,0
208,cw,21.09721,19.385939999999998,18.612479999999998,18.25619,17.899520000000003,0.19230970000000003,0.4374295,0.6309581,0.6645879,0.5025837000000001,-87.34522,-8105.48,-10528.48,-10550.48,-1387.906,0,0,0,0,0
209,cw,20.45352,19.18882,18.6736,18.48255,18.36515,0.04872886,0.01716665,0.01978762,0.0150662,0.02767702,-1050.469,-27350.2,-36431.29,-28495.14,-3688.867,0,0,0,0,0
210,cw,19.69901,18.028010000000002,17.278229999999997,16.92448,16.69041,0.04642893,0.01830047,0.0140273,0.01504727,0.01913959,-2049.745,-89285.51,-101446.4,-95887.95,-15793.5,0,0,0,0,0
211,cw,19.543129999999998,18.31725,17.23493,16.941470000000002,16.792370000000002,0.04429914,0.01692989,0.01708906,0.01302232,0.02521432,-5035.678,-60746.45,-71634.51,-63534.75,-24296.21,0,0,0,0,0
212,cw,19.98353,18.829810000000002,17.99174,17.6208,17.414,0.04122554,0.01339605,0.013374,0.009576752,0.01908487,-676.4754,-23276.55,-30564.97,-26685.71,-5338.0019999999995,0,0,0,0,0
213,cw,18.87686,17.48528,16.68685,16.31925,16.0193,0.02782445,0.01679151,0.01426882,0.01420617,0.01744221,-1428.055,-58582.46,-71154.52,-66890.85,-20412.89,0,0,0,0,0
214,cw,19.80935,18.380489999999998,17.670270000000002,17.190620000000003,16.8449,0.04065025,0.02040774,0.01468821,0.0155648,0.01910723,-426.856,-25100.72,-35656.58,-30301.8,-4919.17,0,0,0,0,0
215,cw,20.32827,18.83076,18.004720000000002,17.78979,17.43459,0.06128783,0.01865986,0.01371649,0.01432262,0.02146273,-1323.5610000000001,-57360.08,-67465.34,-59880.39,-12733.72,0,0,0,0,0
216,cw,20.6661,19.65343,19.01621,18.75544,18.568070000000002,0.07468756,0.01861094,0.02161654,0.01903618,0.03588217,-70.72565,-6260.59,-6913.658,-6761.898,-834.6677,0,0,0,0,0
217,cw,20.280089999999998,19.41226,18.8113,18.452070000000003,18.15249,0.04583623,0.01501357,0.0157977,0.01947557,0.02446344,-39.70694,-4019.5229999999997,-6291.366,-6341.11,-760.775,0,0,0,0,0
218,cw,19.87924,17.93194,16.96911,16.561120000000003,16.1061,0.03748893,0.01597615,0.01796812,0.01749539,0.01448881,-2205.714,-80317.9,-99160.52,-100989.3,-27197.21,0,0,0,0,0
219,cw,20.050420000000003,18.60981,17.91972,17.566879999999998,17.2717,0.04532693,0.02226388,0.01289074,0.01545951,0.02209484,-941.8203,-64192.55,-74020.84,-74860.3,-12267.4,0,0,0,0,0
220,cw,20.74742,18.8155,17.906270000000003,17.481920000000002,17.126479999999997,0.06862739,0.01570341,0.01505057,0.01169447,0.01979265,-75.49863,-15420.33,-27841.24,-30588.05,-4117.238,0,0,0,0,0
221,cw,20.79597,19.37414,18.540770000000002,18.118579999999998,17.78396,0.07445779999999999,0.02030003,0.01296649,0.02002421,0.027898400000000004,-56.962619999999994,-4906.202,-8024.7919999999995,-8024.291,-617.1637,0,0,0,0,0
222,cw,19.63576,17.58021,16.8609,16.44353,16.01344,0.03306014,0.01624247,0.01339045,0.01309115,0.01706869,-4323.458,-97240.77,-121603.8,-118612.4,-48052.27,0,0,0,0,0
223,cw,21.355999999999998,19.61668,18.96996,18.5437,18.142139999999998,0.1041556,0.01925991,0.01538961,0.01353429,0.02476544,-231.27700000000002,-14298.88,-19845.8,-17704.15,-2990.748,0,0,0,0,0
224,cw,19.80479,18.25216,17.65595,17.2414,16.85799,0.04036792,0.01794692,0.01307105,0.0200668,0.02515408,-928.8672,-44655.63,-60485.27,-57039.07,-14812.67,0,0,0,0,0
225,cw,20.68017,18.64183,17.92267,17.44474,17.00768,0.0684763,0.01695265,0.02144287,0.01400373,0.02084844,-358.0847,-29017.06,-47475.84,-44330.29,-10080.25,0,0,0,0,0
226,cw,20.38863,19.40457,18.72791,18.23411,17.94293,0.0620508,0.02670292,0.015446200000000002,0.02040033,0.02589718,-355.85,-10875.02,-14980.95,-11657.72,-1532.1879999999999,0,0,0,0,0
227,cw,20.75941,19.22361,18.459,18.033079999999998,17.6689,0.07054328,0.02192635,0.01991522,0.03373006,0.02883225,-216.4332,-10018.89,-18485.2,-16153.96,-2606.806,0,0,0,0,0
228,cw,19.58967,17.76116,16.92499,16.4755,16.25616,0.03290272,0.02590413,0.01236491,0.01576914,0.02072301,-1783.704,-74172.77,-105794.3,-102562.6,-35596.97,0,0,0,0,0
229,cw,19.753529999999998,18.79113,18.38315,17.99287,17.91789,0.03601098,0.01896164,0.01686767,0.01825351,0.02547069,-1800.507,-30989.11,-38414.8,-28345.33,-3925.502,0,0,0,0,0
230,cw,19.37506,18.21351,17.596989999999998,17.26371,16.96596,0.041185900000000004,0.01842323,0.01789783,0.02045606,0.01564579,-1195.181,-29552.63,-38892.07,-33585.7,-6290.321,0,0,0,0,0
231,cw,20.58035,19.26138,18.798560000000002,18.45202,18.2249,0.06593599,0.03060305,0.01924662,0.02143947,0.02795565,-832.7684,-25930.95,-32135.22,-22236.14,-2715.993,0,0,0,0,0
232,cw,20.08222,18.36135,17.44763,17.07844,16.92687,0.06646449,0.03248686,0.02287085,0.02369356,0.02355461,-2569.111,-54545.94,-71529.22,-59329.8,-13259.29,0,0,0,0,0
233,cw,18.83715,17.37487,16.43163,16.0158,15.897839999999999,0.02431521,0.01565599,0.01937189,0.01511459,0.02285631,-5687.2609999999995,-106557.6,-129481.4,-117416.0,-45815.19,0,0,0,0,0
234,cw,20.80625,19.80142,19.09103,18.66004,18.48881,0.06184258,0.01999143,0.01501388,0.02203712,0.03077089,-174.7536,-8687.301,-15659.38,-10980.0,-1575.77,0,0,0,0,0
235,cw,20.77453,18.921429999999997,18.024739999999998,17.58681,17.29614,0.06297006,0.02157081,0.0134601,0.01621784,0.02051088,-566.6937,-16437.08,-25670.78,-18596.67,-2983.7709999999997,0,0,0,0,0
236,cw,20.46059,19.1669,18.28179,17.73088,17.604789999999998,0.05617325,0.01998719,0.02841422,0.01926342,0.02339057,-758.0063,-16156.91,-22969.4,-17547.08,-2954.502,0,0,0,0,0
237,cw,20.74389,19.06233,17.959139999999998,17.62368,17.3216,0.07935154,0.01290078,0.02359294,0.01485913,0.01634742,-130.433,-18552.78,-26610.7,-28450.06,-6537.179,0,0,0,0,0
238,cw,19.24171,17.93218,17.20587,16.92632,16.58596,0.0292751,0.02180246,0.01464288,0.02208612,0.01697045,-416.6614,-33128.68,-40362.35,-38094.08,-7402.883000000001,0,0,0,0,0
239,cw,21.61395,20.53811,19.70368,19.3493,19.07688,0.1697769,0.06208466,0.03820084,0.02293466,0.05120362,-21.30412,-5981.948,-6187.61,-4894.094,-404.3114,0,0,0,0,0
240,cw,20.08244,19.2534,18.51032,18.132260000000002,17.90213,0.04592934,0.02294678,0.01281621,0.01505325,0.02295849,-102.9433,-8504.831,-7966.374,-6453.069,-671.7721,0,0,0,0,0
241,cw,20.4288,19.13389,18.07495,17.71226,17.37773,0.06195053,0.02564793,0.01572779,0.02201925,0.02007869,-426.20599999999996,-28496.32,-34584.01,-32895.78,-5600.406,0,0,0,0,0
242,cw,21.57421,19.98037,18.90135,18.52223,18.283179999999998,0.1516035,0.02389286,0.01987495,0.01634255,0.02837433,-28.58626,-5371.8,-8970.213,-8605.513,-1064.069,0,0,0,0,0
243,cw,19.70489,18.16998,17.229470000000003,16.79315,16.53568,0.03976821,0.02174125,0.02078029,0.01008808,0.01811523,-619.9386,-41892.03,-49069.46,-46143.2,-10094.09,0,0,0,0,0
244,cw,21.10223,19.74448,18.96,18.66988,18.44044,0.09918660000000001,0.01897506,0.01640609,0.017041900000000002,0.03200896,-169.3526,-16588.82,-17681.04,-13415.52,-1612.674,0,0,0,0,0
245,cw,20.05133,19.12578,18.34659,18.18945,18.1109,0.0488388,0.03372897,0.01549722,0.01902892,0.03345488,-1110.4589999999998,-36982.07,-35661.43,-27602.84,-4026.2259999999997,0,0,0,0,0
246,cw,20.987579999999998,19.43199,18.40727,18.02875,17.71454,0.08481865,0.02232464,0.01766756,0.01536061,0.02526215,-206.6996,-18343.57,-25969.98,-23875.41,-3825.866,0,0,0,0,0
247,cw,20.79056,19.58659,18.69914,18.357570000000003,18.08569,0.07606229,0.03181506,0.02068838,0.020205400000000002,0.02454992,-210.7294,-14037.42,-17139.94,-16325.75,-2528.369,0,0,0,0,0
248,cw,20.77297,19.58819,18.79825,18.58466,18.3071,0.07262553,0.02682007,0.01842487,0.01862814,0.02862847,-196.1732,-17509.63,-21469.38,-17964.02,-2409.217,0,0,0,0,0
