,rotation,sky_u,sky_g,sky_r,sky_i,sky_z,skyErr_u,skyErr_g,skyErr_r,skyErr_i,skyErr_z
6754,cw,1.4300000000000002e-09,1.6399999999999997e-09,5.02e-09,9.91e-09,3.11e-08,7.209999999999999e-12,1.76e-11,1.8899999999999997e-11,4.6899999999999994e-11,5.0600000000000005e-11
6755,cw,1.4300000000000002e-09,1.66e-09,5.2200000000000006e-09,1.02e-08,3e-08,3.6699999999999995e-12,4.779999999999999e-11,7.079999999999999e-11,4.0499999999999996e-11,4.589999999999999e-11
6756,cw,1.84e-09,2e-09,5.53e-09,1.01e-08,3e-08,1.36e-12,1.2099999999999999e-11,1.43e-10,4.85e-11,7.67e-11
6757,cw,1.6399999999999997e-09,1.85e-09,5.379999999999999e-09,1.06e-08,3.33e-08,6.87e-11,1.81e-11,3e-11,4.3100000000000005e-11,4.77e-11
6758,cw,1.66e-09,1.85e-09,5.45e-09,1.08e-08,3.2200000000000004e-08,5.97e-12,1.3599999999999999e-11,4.0400000000000004e-11,2.95e-11,1.64e-11
6759,cw,1.61e-09,1.85e-09,5.5000000000000004e-09,1.09e-08,3.21e-08,1.33e-12,4.3799999999999995e-13,3.78e-12,1.38e-12,4.610000000000001e-12
6760,cw,1.51e-09,1.7600000000000001e-09,5.379999999999999e-09,1.06e-08,3.5e-08,1.01e-12,5.78e-13,7.94e-13,1.3700000000000002e-12,5.18e-12
6761,cw,1.5e-09,1.75e-09,5.37e-09,1.03e-08,3.33e-08,7.06e-11,1.35e-10,1.0699999999999999e-10,1.36e-10,1.67e-10
6762,cw,1.46e-09,1.71e-09,5.35e-09,1.05e-08,3.3e-08,2.4199999999999998e-11,5.49e-11,2.11e-10,1.21e-10,3.7e-11
6763,cw,1.4300000000000002e-09,1.65e-09,5.2200000000000006e-09,1.02e-08,3.17e-08,1.1e-12,2.99e-11,3.9e-11,4.5999999999999996e-11,3.4100000000000004e-11
6764,cw,1.46e-09,1.6699999999999998e-09,5.25e-09,1.03e-08,3.15e-08,1.0200000000000001e-10,3.7200000000000005e-11,7.58e-13,5.94e-11,1.38e-10
6765,cw,1.4699999999999999e-09,1.6399999999999997e-09,5.14e-09,9.92e-09,3.08e-08,1.24e-12,4.3399999999999997e-13,7.87e-13,1.26e-12,4.62e-12
6766,cw,1.46e-09,1.6399999999999997e-09,5.15e-09,9.97e-09,3.09e-08,1.3000000000000001e-12,6.29e-12,7.9e-12,3.12e-11,3.87e-11
6767,cw,1.4800000000000003e-09,1.6399999999999997e-09,5.04e-09,9.96e-09,3.0499999999999995e-08,2.2199999999999998e-11,3.64e-11,4.85e-11,7.6e-11,4.99e-11
6768,cw,1.56e-09,1.85e-09,5.6700000000000005e-09,1.03e-08,3.1e-08,1.76e-11,3.16e-11,3.77e-11,4.72e-11,2.8999999999999997e-11
6769,cw,1.54e-09,1.8600000000000002e-09,5.7e-09,1.07e-08,3.23e-08,8.970000000000001e-11,2.71e-10,5.74e-10,1.0400000000000001e-09,1.01e-09
6770,cw,1.4800000000000003e-09,1.7399999999999998e-09,5.520000000000001e-09,1.02e-08,3.2900000000000003e-08,1.16e-12,4.71e-13,8.35e-13,1.3700000000000002e-12,5.43e-12
6771,cw,1.49e-09,1.7300000000000002e-09,5.63e-09,1.06e-08,3.48e-08,3.35e-12,3.99e-11,4.63e-11,5.89e-11,1.81e-11
6772,cw,1.4699999999999999e-09,1.75e-09,5.3299999999999996e-09,1.02e-08,3.03e-08,1.06e-10,3.2000000000000003e-10,7e-11,4.4799999999999997e-11,2.5e-10
6773,cw,1.4199999999999999e-09,1.7000000000000001e-09,5.379999999999999e-09,1.01e-08,3.15e-08,1.64e-11,1.2200000000000002e-10,3.75e-10,1.01e-09,9.27e-11
6774,cw,1.45e-09,1.6699999999999998e-09,5.4e-09,9.95e-09,3.04e-08,1.12e-12,4.2799999999999994e-13,7.840000000000001e-13,1.3000000000000001e-12,5.009999999999999e-12
6775,cw,1.49e-09,1.66e-09,5.28e-09,9.670000000000002e-09,3.08e-08,6.310000000000001e-11,9.46e-11,1.31e-10,1.38e-10,2.46e-10
6776,cw,1.79e-09,2.0499999999999997e-09,5.5000000000000004e-09,9.429999999999999e-09,2.85e-08,1.19e-12,1.4199999999999998e-11,2.14e-11,1.2999999999999999e-11,5.5499999999999996e-12
6777,cw,1.8e-09,2.0499999999999997e-09,5.520000000000001e-09,9.63e-09,2.93e-08,2.0099999999999997e-12,2.62e-11,5.69e-11,3.01e-11,7.88e-11
6778,cw,1.79e-09,2.02e-09,5.51e-09,9.64e-09,2.8999999999999998e-08,1.3500000000000001e-12,2.95e-12,9.23e-13,2.05e-12,6.34e-12
6779,cw,1.7699999999999999e-09,1.98e-09,5.550000000000001e-09,9.81e-09,2.85e-08,1.38e-12,1.31e-11,1.6699999999999998e-11,1.2999999999999999e-11,6.07e-12
6780,cw,1.75e-09,1.9699999999999996e-09,5.6000000000000005e-09,9.769999999999999e-09,2.8e-08,1.19e-12,1.36e-12,1.52e-12,1.23e-12,5.85e-12
6781,cw,1.6e-09,1.87e-09,5.489999999999999e-09,1e-08,3.0499999999999995e-08,1.6899999999999999e-12,1.07e-11,1.8600000000000002e-11,7.31e-11,1.82e-11
6782,cw,1.57e-09,1.84e-09,5.3600000000000005e-09,1.02e-08,3.23e-08,1.19e-12,6.199999999999999e-11,6.59e-11,5.49e-11,6.07e-12
6783,cw,1.57e-09,1.87e-09,5.4e-09,1.02e-08,3.23e-08,1.18e-12,1.17e-10,1.33e-10,1.09e-10,6.07e-12
6784,cw,1.4400000000000002e-09,1.75e-09,5.25e-09,1e-08,3.02e-08,5.529999999999999e-11,1.21e-10,1.49e-10,1.5699999999999997e-10,2.59e-10
6785,cw,1.45e-09,2.31e-09,7.190000000000001e-09,1.26e-08,3.4e-08,4.74e-10,5.870000000000001e-09,2.0699999999999997e-08,2.62e-08,5.84e-08
6786,cw,1.3800000000000002e-09,1.6800000000000002e-09,5.04e-09,9.270000000000001e-09,3.01e-08,1.1e-12,4.18e-13,7.42e-13,1.22e-12,5.43e-12
6787,cw,1.46e-09,1.6899999999999997e-09,5.31e-09,1.03e-08,3.27e-08,1.7899999999999998e-11,5.3e-11,8.86e-11,1.49e-10,1.8599999999999998e-10
6788,cw,1.4300000000000002e-09,1.66e-09,5.35e-09,1.06e-08,3.24e-08,2.68e-12,4.769999999999999e-12,2.3999999999999998e-11,1.31e-12,9.11e-11
6789,cw,1.5e-09,1.8100000000000002e-09,5.37e-09,1.01e-08,3.15e-08,3.13e-11,1.37e-10,1.8700000000000003e-10,2.24e-10,2.52e-10
6790,cw,1.66e-09,1.87e-09,5.45e-09,1.01e-08,2.97e-08,3.65e-11,6.87e-11,1.1599999999999999e-10,1.56e-10,1.77e-10
6791,cw,1.57e-09,1.8e-09,5.3299999999999996e-09,1e-08,3.0499999999999995e-08,5.0600000000000005e-11,4.2700000000000005e-11,6.54e-11,6.32e-11,1.35e-10
6792,cw,1.49e-09,1.7399999999999998e-09,5.379999999999999e-09,1.04e-08,3.1e-08,5.670000000000001e-11,4.76e-11,1.99e-11,7.68e-11,1.54e-10
6793,cw,1.4699999999999999e-09,1.66e-09,5.2900000000000006e-09,1.03e-08,3.12e-08,4.3200000000000003e-11,2.5999999999999997e-11,2.7e-11,4.34e-11,7.67e-11
6794,cw,1.55e-09,1.84e-09,5.53e-09,1.07e-08,3.21e-08,1.11e-10,6.88e-10,1.23e-09,1.6399999999999997e-09,1.99e-09
6795,cw,1.4400000000000002e-09,1.6300000000000002e-09,5.3e-09,1.07e-08,3.12e-08,9.85e-13,4.270000000000001e-13,7.36e-13,1.27e-12,4.4900000000000005e-12
6796,cw,1.45e-09,1.6e-09,5.15e-09,9.98e-09,3.06e-08,2.26e-11,1.6899999999999998e-11,3.7200000000000005e-11,3.62e-11,6.329999999999999e-11
6797,cw,1.46e-09,1.6300000000000002e-09,5.1e-09,9.92e-09,2.97e-08,2.33e-11,4.35e-11,5.379999999999999e-11,8.5e-11,6.78e-11
6798,cw,1.4400000000000002e-09,1.62e-09,5.05e-09,1.01e-08,2.92e-08,3.87e-11,5.96e-11,6.26e-11,1.06e-10,1.77e-10
6799,cw,1.46e-09,1.58e-09,5.1e-09,1e-08,2.88e-08,9.37e-13,6.850000000000001e-13,4.450000000000001e-12,1.29e-12,4.1799999999999996e-12
6800,cw,1.5e-09,1.6399999999999997e-09,5.11e-09,1.04e-08,3.01e-08,6e-11,4.4e-11,4.58e-11,8.22e-11,1.55e-10
6801,cw,1.52e-09,1.6899999999999997e-09,5.1900000000000005e-09,1.01e-08,2.92e-08,1.23e-12,4.2799999999999994e-13,7.69e-13,1.31e-12,4.4900000000000005e-12
6802,cw,1.49e-09,1.65e-09,5.18e-09,9.82e-09,3e-08,3.1899999999999995e-11,8.73e-11,1.95e-10,2.7699999999999997e-10,1.7e-10
6803,cw,1.51e-09,1.62e-09,5.2200000000000006e-09,1.02e-08,2.92e-08,1.3000000000000001e-12,1.97e-12,4.9e-12,1.26e-12,4.309999999999999e-12
6804,cw,1.66e-09,1.84e-09,5.479999999999999e-09,1.04e-08,3.19e-08,1.6299999999999998e-10,3.08e-10,4.71e-10,6.439999999999999e-10,8.3e-10
6805,cw,1.27e-09,1.4000000000000001e-09,3.58e-09,6.759999999999999e-09,2.19e-08,1.17e-12,8.49e-13,1.19e-12,1.48e-12,4.150000000000001e-12
6806,cw,1.24e-09,1.36e-09,3.6200000000000003e-09,6.85e-09,2.2000000000000002e-08,4.03e-11,3.15e-11,3.7e-11,1.48e-10,8.759999999999999e-11
6807,cw,1.14e-09,1.29e-09,3.65e-09,7.33e-09,2.4e-08,4.15e-11,5.83e-11,5.81e-11,9.54e-11,8.57e-11
6808,cw,1.02e-09,1.22e-09,3.69e-09,7.94e-09,2.66e-08,1.12e-12,7.98e-12,2.7100000000000002e-11,3.24e-11,1.59e-11
6809,cw,1.1e-09,1.3e-09,3.8e-09,8.129999999999999e-09,2.63e-08,1.89e-10,1.7500000000000002e-10,1.8300000000000001e-10,2.16e-10,3.2000000000000003e-10
6810,cw,1.01e-09,1.22e-09,3.8e-09,8.58e-09,2.85e-08,3.5e-11,5.02e-11,6.91e-11,3.0500000000000005e-11,1.1400000000000001e-10
6811,cw,1.3e-09,1.4000000000000001e-09,3.6e-09,6.949999999999999e-09,2.25e-08,4.8399999999999996e-11,1.09e-10,5.47e-11,3.87e-11,3.79e-11
6812,cw,1.27e-09,1.3699999999999998e-09,3.5600000000000005e-09,6.9799999999999995e-09,2.2999999999999998e-08,1.0199999999999999e-12,4.04e-13,6.609999999999999e-13,1.05e-12,4.17e-12
6813,cw,1.18e-09,1.31e-09,3.5700000000000003e-09,7.28e-09,2.4300000000000003e-08,3.35e-11,5.1999999999999995e-11,6.329999999999999e-11,9.900000000000001e-11,1.49e-10
6814,cw,1.19e-09,1.3300000000000002e-09,3.65e-09,7.46e-09,2.48e-08,3.15e-11,2.6700000000000002e-11,4.19e-11,1.41e-11,4.24e-10
6815,cw,1.31e-09,1.58e-09,4.0999999999999995e-09,8.11e-09,2.5899999999999997e-08,2.0799999999999998e-10,4.34e-10,9.71e-10,1.65e-09,3.25e-09
6816,cw,1.01e-09,1.2e-09,3.76e-09,8.42e-09,2.9100000000000002e-08,3.45e-11,1.7699999999999998e-11,1.35e-11,7.209999999999999e-12,4.71e-12
6817,cw,1.32e-09,1.57e-09,3.97e-09,7.11e-09,2.28e-08,5.2500000000000006e-11,1.85e-09,3.2299999999999994e-09,3.79e-09,2.19e-10
6818,cw,1.26e-09,1.4300000000000002e-09,3.73e-09,6.859999999999999e-09,2.27e-08,1.07e-12,1.5800000000000001e-12,4.6299999999999995e-12,1.0300000000000001e-11,4.35e-12
6819,cw,1.1199999999999999e-09,1.32e-09,3.79e-09,7.4e-09,2.5299999999999998e-08,2.27e-11,1.0500000000000001e-10,1.9099999999999999e-10,3.02e-10,1.01e-10
6820,cw,1.1e-09,1.29e-09,3.71e-09,7.440000000000001e-09,2.52e-08,1.04e-12,2.4100000000000003e-11,2.51e-11,4.58e-11,1.43e-10
6821,cw,9.62e-10,1.22e-09,3.8e-09,8.190000000000001e-09,2.7799999999999997e-08,1.64e-12,4.25e-11,6.67e-11,1.0200000000000001e-10,2.52e-11
6822,cw,1.19e-09,1.3699999999999998e-09,3.6700000000000004e-09,7.1400000000000006e-09,2.41e-08,1.54e-10,9.98e-11,1.79e-10,2.53e-10,3.44e-10
6823,cw,9.99e-10,1.23e-09,3.8200000000000005e-09,8.409999999999999e-09,2.7900000000000002e-08,3.35e-12,6.28e-11,1.8600000000000002e-11,3.3799999999999996e-11,1.0500000000000001e-10
6824,cw,1.02e-09,1.2800000000000001e-09,3.81e-09,8.170000000000001e-09,2.8999999999999998e-08,1.1e-10,1.8399999999999998e-10,1.46e-10,1.34e-10,2.2700000000000002e-10
6825,cw,1.01e-09,1.2e-09,3.73e-09,8.29e-09,2.81e-08,3.39e-11,4.08e-11,5.24e-11,6.61e-11,1.36e-10
6826,cw,1e-09,1.2e-09,3.73e-09,8.320000000000001e-09,2.88e-08,1.3699999999999999e-11,3.1899999999999995e-11,4.5599999999999996e-11,4.71e-11,1.12e-10
6827,cw,1.1699999999999999e-09,1.31e-09,3.5600000000000005e-09,7.0099999999999996e-09,2.2000000000000002e-08,1.48e-12,4e-13,1.05e-11,1.15e-12,6.730000000000001e-12
6828,cw,1.18e-09,1.3400000000000001e-09,3.69e-09,7.47e-09,2.2599999999999997e-08,1.41e-11,4.7e-11,3.53e-11,4.51e-11,9.900000000000001e-11
6829,cw,1.18e-09,1.32e-09,3.64e-09,7.41e-09,2.2599999999999997e-08,5.6100000000000005e-11,2.8300000000000002e-11,4.96e-11,3.88e-11,3.73e-10
6830,cw,1.0300000000000002e-09,1.3300000000000002e-09,3.95e-09,8.51e-09,2.56e-08,4.370000000000001e-11,1.8e-09,3.71e-09,5.18e-09,1.6899999999999999e-10
6831,cw,1.02e-09,1.22e-09,3.79e-09,8.58e-09,2.69e-08,1.06e-10,1.21e-10,1.8300000000000001e-10,1.19e-10,1.95e-10
6832,cw,9.959999999999999e-10,1.19e-09,3.8e-09,8.63e-09,2.6e-08,3.31e-11,2.52e-11,4.73e-11,8.09e-11,4.64e-11
6833,cw,1.0400000000000001e-09,1.21e-09,3.8e-09,8.61e-09,2.74e-08,9.940000000000001e-11,7.33e-11,8.27e-11,1.06e-10,1e-10
6834,cw,1e-09,1.2e-09,3.8e-09,8.75e-09,2.76e-08,9.14e-13,1.25e-11,9.41e-12,1.17e-11,5.769999999999999e-12
6835,cw,1.0800000000000002e-09,1.3800000000000002e-09,3.99e-09,9.03e-09,2.75e-08,7.779999999999999e-11,3.48e-11,7.250000000000001e-11,1.73e-10,1.9e-10
6836,cw,1.29e-09,1.4099999999999999e-09,3.64e-09,6.8700000000000005e-09,2.12e-08,1.23e-12,4.07e-13,6.86e-13,1.16e-12,4.04e-12
6837,cw,1.45e-09,2.26e-09,4.56e-09,8.62e-09,2.65e-08,2.81e-11,1.08e-10,1.5800000000000002e-10,2.36e-10,1.15e-10
6838,cw,1.25e-09,1.95e-09,4.5e-09,8.5e-09,2.49e-08,8.75e-13,1.64e-11,2.2e-11,1.84e-11,8.980000000000001e-12
6839,cw,1.27e-09,1.9600000000000003e-09,4.51e-09,8.48e-09,2.44e-08,8.57e-11,9.609999999999998e-11,9.36e-11,1.42e-10,2.5e-10
6840,cw,1.23e-09,1.9100000000000002e-09,4.4799999999999994e-09,8.409999999999999e-09,2.4300000000000003e-08,2.46e-11,3.98e-11,2.34e-11,3.06e-11,7.65e-11
6841,cw,1.0499999999999999e-09,1.55e-09,4.0999999999999995e-09,8.040000000000001e-09,2.44e-08,3.61e-11,6.57e-11,1.3899999999999999e-10,1.6199999999999998e-10,1.12e-10
6842,cw,1.0400000000000001e-09,1.55e-09,4.0600000000000005e-09,7.92e-09,2.3900000000000002e-08,7.900000000000001e-13,1.41e-11,1.56e-11,3.04e-11,3.15e-11
6843,cw,1.0400000000000001e-09,1.56e-09,4.09e-09,7.96e-09,2.3799999999999998e-08,5.72e-12,2.14e-11,4.9e-11,5.07e-11,2.9100000000000002e-11
6844,cw,1.06e-09,1.6800000000000002e-09,4.17e-09,7.490000000000001e-09,2.17e-08,2.92e-11,3.44e-11,8.870000000000001e-11,7.440000000000001e-11,2.96e-10
6845,cw,1.13e-09,1.7600000000000001e-09,4.13e-09,6.8099999999999994e-09,1.86e-08,2.45e-11,1.8899999999999997e-11,6.84e-11,2.65e-11,3.81e-12
6846,cw,1.15e-09,1.71e-09,4.14e-09,7.0099999999999996e-09,1.95e-08,3.79e-11,2.79e-11,3.18e-11,4.17e-11,6.52e-11
6847,cw,1.32e-09,1.89e-09,4.28e-09,7.18e-09,2.0299999999999996e-08,2.02e-10,2.51e-10,2.9499999999999996e-10,2.82e-10,4.880000000000001e-10
6848,cw,1.24e-09,1.7000000000000001e-09,4.09e-09,7.020000000000001e-09,2.02e-08,4.57e-11,6.66e-11,9.98e-11,9.33e-11,1.68e-10
6849,cw,1.19e-09,1.6300000000000002e-09,4.05e-09,7.0799999999999995e-09,2.06e-08,1.65e-12,2.0699999999999997e-11,3.03e-11,4.13e-11,7.28e-11
6850,cw,1.15e-09,1.59e-09,3.98e-09,7.0499999999999994e-09,2.0499999999999998e-08,8.32e-13,9.68e-13,6.850000000000001e-13,3.28e-12,4e-12
6851,cw,1.16e-09,1.58e-09,3.97e-09,7.06e-09,2.06e-08,1e-12,1.4999999999999999e-12,1.6899999999999999e-12,2.54e-12,4e-12
6852,cw,1.16e-09,1.59e-09,3.97e-09,7.090000000000001e-09,2.0499999999999998e-08,4.220000000000001e-11,7.54e-11,5.99e-11,6.75e-11,1.25e-10
6853,cw,1.11e-09,1.51e-09,3.79e-09,7.1400000000000006e-09,2.09e-08,8.32e-13,1.0900000000000001e-11,1.98e-11,3.13e-11,2.0600000000000002e-11
6854,cw,1.09e-09,1.4800000000000003e-09,3.74e-09,7.070000000000001e-09,2.11e-08,8.32e-13,5.14e-13,6.57e-13,1.06e-12,4e-12
6855,cw,1.6899999999999997e-09,2.47e-09,4.670000000000001e-09,9.21e-09,2.8700000000000002e-08,2.6000000000000002e-12,1.61e-11,2.87e-11,3.67e-11,1.6699999999999998e-11
6856,cw,1.62e-09,2.8100000000000004e-09,5.420000000000001e-09,1e-08,2.8700000000000002e-08,4.19e-10,3.8e-09,6.720000000000001e-09,8.18e-09,8.68e-09
6857,cw,1.6e-09,2.41e-09,4.63e-09,9.07e-09,2.81e-08,1.39e-11,3.5600000000000005e-11,6.49e-11,1.13e-10,1.8599999999999998e-10
6858,cw,1.14e-09,1.7399999999999998e-09,4.11e-09,6.9799999999999995e-09,1.98e-08,3.6299999999999994e-11,5.05e-11,4.15e-11,4.28e-11,9.249999999999999e-11
6859,cw,1.32e-09,2.04e-09,4.5700000000000006e-09,7.72e-09,2.08e-08,2.62e-11,1.31e-10,2.17e-10,2.8e-10,3.9300000000000004e-10
6860,cw,1.16e-09,1.7000000000000001e-09,4.0600000000000005e-09,7.090000000000001e-09,1.99e-08,9.32e-13,4.270000000000001e-13,5.7499999999999995e-12,1.0900000000000001e-11,8.759999999999999e-12
6861,cw,1.18e-09,1.71e-09,4.07e-09,6.9400000000000004e-09,1.97e-08,2.96e-12,8.849999999999999e-12,1.48e-11,1.58e-11,7.59e-11
6862,cw,1.14e-09,1.56e-09,3.91e-09,7.21e-09,2.16e-08,8.870000000000001e-13,7.11e-12,2.49e-11,9.32e-12,3.99e-12
6863,cw,1.15e-09,1.6e-09,3.939999999999999e-09,7.240000000000001e-09,2.23e-08,1.9800000000000001e-10,3.85e-10,5.33e-10,6.33e-10,7.95e-10
6864,cw,1.09e-09,1.5299999999999999e-09,3.8e-09,7.28e-09,2.23e-08,1.17e-11,2.6100000000000003e-10,7.21e-10,1.2e-09,9.149999999999999e-10
6865,cw,1.07e-09,1.45e-09,3.7e-09,7.42e-09,2.33e-08,8.41e-13,4.0500000000000004e-13,1.28e-11,2.2999999999999998e-11,5.4e-11
6866,cw,1.11e-09,1.4800000000000003e-09,3.77e-09,7.5e-09,2.32e-08,4.2700000000000005e-11,4.1200000000000004e-11,5.02e-11,8.670000000000001e-11,6.4e-11
6867,cw,1.7800000000000003e-09,2.65e-09,5.04e-09,9.53e-09,2.96e-08,1.01e-10,1.54e-10,2.21e-10,2.4500000000000003e-10,4.4e-10
6868,cw,1.62e-09,2.45e-09,4.76e-09,9.12e-09,2.7900000000000002e-08,1.83e-11,4.8200000000000005e-11,5.4200000000000004e-11,7.67e-11,7.29e-11
6869,cw,1.24e-09,2.0100000000000003e-09,4.6e-09,8.6e-09,2.56e-08,3.4100000000000004e-11,1.25e-10,1.37e-10,1.44e-10,1.74e-10
6870,cw,1.1199999999999999e-09,1.6899999999999997e-09,4.34e-09,8.18e-09,2.4300000000000003e-08,9.290000000000002e-13,4.58e-13,7.499999999999999e-13,1.17e-12,4.969999999999999e-12
6871,cw,1.0400000000000001e-09,1.5299999999999999e-09,4.1600000000000005e-09,8.170000000000001e-09,2.5299999999999998e-08,9.290000000000002e-13,7.1699999999999995e-12,2.8300000000000002e-11,2.5500000000000002e-11,5.19e-12
6872,cw,1.02e-09,1.5299999999999999e-09,4.13e-09,8.120000000000001e-09,2.5e-08,8.11e-12,2.32e-11,3.12e-11,2.95e-11,3.7600000000000005e-11
6873,cw,1.0400000000000001e-09,1.59e-09,4.13e-09,7.99e-09,2.46e-08,8.640000000000002e-13,3.96e-13,6.64e-13,1.06e-12,4.6299999999999995e-12
6874,cw,1.0499999999999999e-09,1.6300000000000002e-09,4.17e-09,7.68e-09,2.2999999999999998e-08,2.14e-11,5.75e-11,4.15e-11,5.72e-11,1.8700000000000003e-10
6875,cw,1.07e-09,1.7000000000000001e-09,4.1999999999999996e-09,7.73e-09,2.3100000000000002e-08,4.779999999999999e-11,7.399999999999999e-10,3.55e-11,5.1000000000000005e-11,4.13e-10
6876,cw,1.06e-09,1.71e-09,4.29e-09,7.609999999999998e-09,2.2000000000000002e-08,6.77e-11,5.09e-11,1.03e-10,7.890000000000001e-11,1.6000000000000002e-10
6877,cw,1.1699999999999999e-09,1.85e-09,4.3700000000000004e-09,7.290000000000001e-09,1.98e-08,9.72e-11,6.85e-11,1.3899999999999999e-10,2.29e-10,3.1e-10
6878,cw,1.11e-09,1.7600000000000001e-09,4.19e-09,6.8099999999999994e-09,1.89e-08,2.17e-11,8.380000000000001e-12,3.29e-11,1.3e-10,2.0899999999999998e-10
6879,cw,1.15e-09,1.6399999999999997e-09,4.09e-09,7.0099999999999996e-09,2.0699999999999997e-08,8.640000000000002e-13,2.2300000000000003e-11,5.64e-11,7.529999999999999e-11,1.32e-11
6880,cw,1.15e-09,1.58e-09,4.09e-09,7.090000000000001e-09,2.09e-08,9.08e-13,4.1700000000000004e-13,6.57e-13,1.18e-12,4.1799999999999996e-12
6881,cw,1.13e-09,1.56e-09,4.01e-09,7.090000000000001e-09,2.1e-08,9.070000000000001e-13,4.1700000000000004e-13,6.559999999999999e-13,1.14e-12,4.35e-12
6882,cw,1.1199999999999999e-09,1.54e-09,3.939999999999999e-09,7.13e-09,2.13e-08,9.08e-13,4.1700000000000004e-13,6.559999999999999e-13,1.13e-12,4.1799999999999996e-12
6883,cw,1.0800000000000002e-09,1.52e-09,3.95e-09,7.21e-09,2.14e-08,1.68e-11,3.9100000000000006e-11,3.07e-11,4.3299999999999995e-11,6.16e-11
6884,cw,1.0800000000000002e-09,1.5e-09,3.8900000000000004e-09,7.11e-09,2.14e-08,9.8e-13,4.66e-13,7.41e-13,1.24e-12,4.78e-12
6885,cw,1.0800000000000002e-09,1.79e-09,4.43e-09,7.68e-09,2.16e-08,3.75e-11,6.21e-09,1.3899999999999999e-08,1.76e-08,1.7000000000000001e-09
6886,cw,1.0800000000000002e-09,1.5e-09,3.8e-09,7.11e-09,2.15e-08,2.5999999999999997e-11,8.81e-11,1.38e-10,2.0500000000000002e-10,4.3100000000000005e-11
6887,cw,1.09e-09,1.5299999999999999e-09,3.85e-09,7.42e-09,2.28e-08,1.9100000000000004e-11,1.09e-10,2.17e-10,3.1600000000000005e-10,1.3e-10
6888,cw,1.07e-09,1.4699999999999999e-09,3.829999999999999e-09,7.5e-09,2.36e-08,1.05e-11,1.65e-11,2.48e-11,4.1799999999999994e-11,4.96e-11
6889,cw,1.1e-09,1.4800000000000003e-09,3.86e-09,7.42e-09,2.29e-08,8.640000000000002e-13,3.9799999999999997e-13,2.23e-12,1.26e-12,4.4e-12
6890,cw,1.09e-09,1.5e-09,3.91e-09,7.45e-09,2.3399999999999998e-08,2.33e-11,1.12e-10,2.88e-10,4.4699999999999996e-10,2.19e-10
6891,cw,1.4300000000000002e-09,2.26e-09,4.7e-09,8.98e-09,2.63e-08,7.640000000000002e-11,2.21e-10,4.42e-10,6.67e-10,2.71e-10
6892,cw,1.6399999999999997e-09,2.5e-09,4.689999999999999e-09,9.02e-09,2.77e-08,1.3000000000000001e-12,5.889999999999999e-13,8.590000000000002e-13,1.48e-12,7.27e-12
6893,cw,1.51e-09,2.36e-09,4.56e-09,8.66e-09,2.64e-08,1.05e-12,5e-13,7.190000000000002e-13,1.15e-12,6.0999999999999995e-12
6894,cw,1.3400000000000001e-09,2.1899999999999997e-09,4.5700000000000006e-09,8.51e-09,2.56e-08,4.15e-11,4.75e-10,1.9699999999999996e-09,2.8399999999999997e-09,9.24e-11
6895,cw,1.3300000000000002e-09,2.14e-09,4.45e-09,8.409999999999999e-09,2.5e-08,1.01e-12,4.57e-13,6.620000000000001e-13,1.12e-12,5.8600000000000005e-12
6896,cw,1.24e-09,1.98e-09,4.46e-09,8.49e-09,2.54e-08,9.609999999999998e-13,4.4799999999999996e-13,7.059999999999999e-13,1.19e-12,5.52e-12
6897,cw,1.16e-09,1.8100000000000002e-09,4.35e-09,8.11e-09,2.4300000000000003e-08,3.9e-11,2.57e-11,5.5e-11,1.08e-12,9.179999999999998e-11
6898,cw,1.13e-09,1.7600000000000001e-09,4.28e-09,8.18e-09,2.48e-08,9.609999999999998e-13,4.2100000000000007e-13,6.709999999999999e-13,1.09e-12,5.87e-12
6899,cw,1.1e-09,1.6800000000000002e-09,4.24e-09,8.040000000000001e-09,2.4300000000000003e-08,2.68e-12,2.36e-11,5.07e-11,1.71e-10,1.7699999999999998e-11
6900,cw,1.06e-09,1.6e-09,4.09e-09,8e-09,2.5099999999999996e-08,4.4600000000000006e-11,1.54e-10,3.13e-11,1.95e-10,2.03e-10
6901,cw,1.09e-09,1.62e-09,4.14e-09,8.07e-09,2.5299999999999998e-08,3.48e-11,7.42e-11,8.42e-11,8.38e-11,1.25e-10
6902,cw,1.07e-09,1.71e-09,4.19e-09,7.99e-09,2.37e-08,7.04e-11,1.37e-10,1.67e-10,2.47e-10,1.1199999999999999e-09
6903,cw,1.11e-09,1.8100000000000002e-09,4.220000000000001e-09,7.0799999999999995e-09,1.92e-08,7.859999999999999e-11,1.27e-10,2.43e-10,2.63e-10,3.1e-10
6904,cw,1.09e-09,1.55e-09,3.8900000000000004e-09,7.13e-09,2.17e-08,1.72e-11,6.679999999999999e-11,1.09e-10,8.56e-11,5.69e-11
6905,cw,1.07e-09,1.51e-09,3.79e-09,7.0799999999999995e-09,2.12e-08,9.609999999999998e-13,1.4499999999999998e-11,2.64e-11,2.86e-11,4.2899999999999995e-11
6906,cw,1.06e-09,1.4699999999999999e-09,3.73e-09,7.47e-09,2.3399999999999998e-08,9.16e-13,9.550000000000002e-12,1.3699999999999999e-11,2.2300000000000003e-11,5.63e-12
6907,cw,1.0800000000000002e-09,1.55e-09,3.85e-09,7.6e-09,2.36e-08,1.34e-10,3.7400000000000005e-10,5.75e-10,7.049999999999999e-10,7.27e-10
