,rotation,type_u,type_g,type_r,type_i,type_z
7420,ccw,3,3,3,3,3
7421,ccw,3,3,3,3,3
7422,ccw,3,3,3,3,3
7423,ccw,3,3,3,3,3
7424,ccw,3,3,3,3,3
7425,ccw,3,3,3,3,3
7426,ccw,3,3,3,3,3
7427,ccw,3,3,3,3,3
7428,ccw,3,3,3,3,3
7429,ccw,3,3,3,3,3
7430,ccw,3,3,3,3,3
7431,ccw,3,3,3,3,3
7432,ccw,3,3,3,3,3
7433,ccw,3,3,3,3,3
7434,ccw,3,3,3,3,3
7435,ccw,3,3,3,3,3
7436,ccw,3,3,3,3,3
7437,ccw,3,3,3,3,3
7438,ccw,3,3,3,3,3
7439,ccw,3,3,3,3,3
7440,ccw,3,3,3,3,3
7441,ccw,3,3,3,3,3
7442,ccw,3,3,3,3,3
7443,ccw,3,3,3,3,3
7444,ccw,3,3,3,3,3
7445,ccw,3,3,3,3,3
7446,ccw,3,3,3,3,3
7447,ccw,3,3,3,3,3
7448,ccw,3,3,3,3,3
7449,ccw,3,3,3,3,3
7450,ccw,3,3,3,3,3
7451,ccw,3,3,3,3,3
7452,ccw,3,3,3,3,3
7453,ccw,3,3,3,3,3
7454,ccw,3,3,3,3,3
7455,ccw,3,3,3,3,3
7456,ccw,3,3,3,3,3
7457,ccw,3,3,3,3,3
7458,ccw,3,3,3,3,3
7459,ccw,3,3,3,3,3
7460,ccw,3,3,3,3,3
7461,ccw,3,3,3,3,3
7462,ccw,3,3,3,3,3
7463,ccw,3,3,3,3,3
7464,ccw,3,3,3,3,3
7465,ccw,3,3,3,3,3
7466,ccw,3,3,3,3,3
7467,ccw,3,3,3,3,3
7468,ccw,3,3,3,3,3
7469,ccw,3,3,3,3,3
7470,ccw,3,3,3,3,3
7471,ccw,3,3,3,3,3
7472,ccw,3,3,3,3,3
7473,ccw,3,3,3,3,3
7474,ccw,3,3,3,3,3
7475,ccw,3,3,3,3,3
7476,ccw,3,3,3,3,3
7477,ccw,3,3,3,3,3
7478,ccw,3,3,3,3,3
7479,ccw,3,3,3,3,3
7480,ccw,3,3,3,3,3
7481,ccw,3,3,3,3,3
7482,ccw,3,3,3,3,3
7483,ccw,3,3,3,3,3
7484,ccw,3,3,3,3,3
7485,ccw,3,3,3,3,3
7486,ccw,3,3,3,3,3
7487,ccw,3,3,3,3,3
7488,ccw,3,3,3,3,3
7489,ccw,3,3,3,3,3
7490,ccw,3,3,3,3,3
7491,ccw,3,3,3,3,3
7492,ccw,3,3,3,3,3
7493,ccw,3,3,3,3,3
7494,ccw,3,3,3,3,3
7495,ccw,3,3,3,3,3
7496,ccw,3,3,3,3,3
7497,ccw,3,3,3,3,3
7498,ccw,3,3,3,3,3
7499,ccw,3,3,3,3,3
7500,ccw,3,3,3,3,3
7501,ccw,3,3,3,3,3
7502,ccw,3,3,3,3,3
7503,ccw,3,3,3,3,3
7504,ccw,3,3,3,3,3
7505,ccw,3,3,3,3,3
7506,ccw,3,3,3,3,3
7507,ccw,3,3,3,3,3
7508,ccw,3,3,3,3,3
7509,ccw,3,3,3,3,3
7510,ccw,3,3,3,3,3
7511,ccw,3,3,3,3,3
7512,ccw,3,3,3,3,3
7513,ccw,3,3,3,3,3
7514,ccw,3,3,3,3,3
7515,ccw,3,3,3,3,3
7516,ccw,3,3,3,3,3
7517,ccw,3,3,3,3,3
7518,ccw,3,3,3,3,3
7519,ccw,3,3,3,3,3
7520,ccw,3,3,3,3,3
7521,ccw,3,3,3,3,3
7522,ccw,3,3,3,3,3
7523,ccw,3,3,3,3,3
7524,ccw,3,3,3,3,3
7525,ccw,3,3,3,3,3
7526,ccw,3,3,3,3,3
7527,ccw,3,3,3,3,3
7528,ccw,3,3,3,3,3
7529,ccw,3,3,3,3,3
7530,ccw,3,3,3,3,3
7531,ccw,3,3,3,3,3
7532,ccw,3,3,3,3,3
7533,ccw,3,3,3,3,3
7534,ccw,3,3,3,3,3
7535,ccw,3,3,3,3,3
7536,ccw,3,3,3,3,3
7537,ccw,3,3,3,3,3
7538,ccw,3,3,3,3,3
7539,ccw,3,3,3,3,3
7540,ccw,3,3,3,3,3
7541,ccw,3,3,3,3,3
7542,ccw,3,3,3,3,3
7543,ccw,3,3,3,3,3
7544,ccw,3,3,3,3,3
7545,ccw,3,3,3,3,3
7546,ccw,3,3,3,3,3
7547,ccw,3,3,3,3,3
7548,ccw,3,3,3,3,3
7549,ccw,3,3,3,3,3
7550,ccw,3,3,3,3,3
7551,ccw,3,3,3,3,3
7552,ccw,3,3,3,3,3
7553,ccw,3,3,3,3,3
7554,ccw,3,3,3,3,3
7555,ccw,3,3,3,3,3
7556,ccw,3,3,3,3,3
7557,ccw,3,3,3,3,3
7558,ccw,3,3,3,3,3
7559,ccw,3,3,3,3,3
7560,ccw,3,3,3,3,3
7561,ccw,3,3,3,3,3
7562,ccw,3,3,3,3,3
7563,ccw,3,3,3,3,3
7564,ccw,3,3,3,3,3
7565,ccw,3,3,3,3,3
7566,ccw,3,3,3,3,3
7567,ccw,3,3,3,3,3
7568,ccw,3,3,3,3,3
7569,ccw,3,3,3,3,3
7570,ccw,3,3,3,3,3
7571,ccw,3,3,3,3,3
7572,ccw,3,3,3,3,3
7573,ccw,3,3,3,3,3
7574,ccw,3,3,3,3,3
7575,ccw,3,3,3,3,3
7576,ccw,3,3,3,3,3
7577,ccw,3,3,3,3,3
7578,ccw,3,3,3,3,3
7579,ccw,3,3,3,3,3
7580,ccw,3,3,3,3,3
7581,ccw,3,3,3,3,3
7582,ccw,3,3,3,3,3
7583,ccw,3,3,3,3,3
7584,ccw,3,3,3,3,3
7585,ccw,3,3,3,3,3
7586,ccw,3,3,3,3,3
7587,ccw,3,3,3,3,3
7588,ccw,3,3,3,3,3
7589,ccw,6,3,3,3,3
7590,ccw,3,3,3,3,3
7591,ccw,3,3,3,3,3
7592,ccw,3,3,3,3,3
7593,ccw,3,3,3,3,3
7594,ccw,3,3,3,3,3
7595,ccw,3,3,3,3,3
7596,ccw,3,3,3,3,3
7597,ccw,3,3,3,3,3
7598,ccw,3,3,3,3,3
7599,ccw,3,3,3,3,3
7600,ccw,3,3,3,3,3
7601,ccw,3,3,3,3,3
7602,ccw,3,3,3,3,3
7603,ccw,3,3,3,3,3
7604,ccw,3,3,3,3,3
7605,ccw,3,3,3,3,3
7606,ccw,3,3,3,3,3
7607,ccw,3,3,3,3,3
7608,ccw,3,3,3,3,3
7609,ccw,3,3,3,3,3
7610,ccw,3,3,3,3,3
7611,ccw,3,3,3,3,3
7612,ccw,3,3,3,3,3
7613,ccw,3,3,3,3,3
7614,ccw,3,3,3,3,3
7615,ccw,3,3,3,3,3
7616,ccw,3,3,3,3,3
7617,ccw,3,3,3,3,3
7618,ccw,3,3,3,3,3
7619,ccw,3,3,3,3,3
7620,ccw,3,3,3,3,3
7621,ccw,3,3,3,3,3
7622,ccw,3,3,3,3,3
7623,ccw,3,3,3,3,3
7624,ccw,3,3,3,3,3
7625,ccw,3,3,3,3,3
7626,ccw,3,3,3,3,3
7627,ccw,3,3,3,3,3
7628,ccw,3,3,3,3,3
7629,ccw,3,3,3,3,3
7630,ccw,3,3,3,3,3
7631,ccw,3,3,3,3,3
7632,ccw,3,3,3,3,3
7633,ccw,3,3,3,3,3
7634,ccw,3,3,3,3,3
7635,ccw,3,3,3,3,3
7636,ccw,3,3,3,3,3
7637,ccw,3,3,3,3,3
7638,ccw,3,3,3,3,3
7639,ccw,3,3,3,3,3
7640,ccw,3,3,3,3,3
7641,ccw,3,3,3,3,3
7642,ccw,3,3,3,3,3
7643,ccw,3,3,3,3,3
7644,ccw,3,3,3,3,3
7645,ccw,3,3,3,3,3
7646,ccw,3,3,3,3,3
7647,ccw,3,3,3,3,3
7648,ccw,3,3,3,3,3
7649,ccw,3,3,3,3,3
7650,ccw,3,3,3,3,3
7651,ccw,3,3,3,3,3
7652,ccw,3,3,3,3,3
7653,ccw,3,3,3,3,3
7654,ccw,3,3,3,3,3
7655,ccw,3,3,3,3,3
7656,ccw,3,3,3,3,3
7657,ccw,3,3,3,3,3
7658,ccw,3,3,3,3,3
7659,ccw,3,3,3,3,3
7660,ccw,3,3,3,3,3
7661,ccw,3,3,3,3,3
7662,ccw,3,3,3,3,3
7663,ccw,3,3,3,3,3
7664,ccw,3,3,3,3,3
7665,ccw,3,3,3,3,3
7666,ccw,3,3,3,3,3
7667,ccw,3,3,3,3,3
7668,ccw,3,3,3,3,3
7669,ccw,3,3,3,3,3
7670,ccw,3,3,3,3,3
7671,ccw,3,3,3,3,3
7672,ccw,3,3,3,3,3
7673,ccw,3,3,3,3,3
7674,ccw,3,3,3,3,3
7675,ccw,3,3,3,3,3
7676,ccw,3,3,3,3,3
7677,ccw,3,3,3,3,3
7678,ccw,3,3,3,3,3
7679,ccw,3,3,3,3,3
7680,ccw,3,3,3,3,3
7681,ccw,3,3,3,3,3
7682,ccw,3,3,3,3,3
7683,ccw,3,3,3,3,3
7684,ccw,3,3,3,3,3
7685,ccw,3,3,3,3,3
7686,ccw,3,3,3,3,3
7687,ccw,3,3,3,3,3
7688,ccw,3,3,3,3,3
7689,ccw,3,3,3,3,3
7690,ccw,3,3,3,3,3
7691,ccw,3,3,3,3,3
7692,ccw,3,3,3,3,3
7693,ccw,3,3,3,3,3
7694,ccw,3,3,3,3,3
7695,ccw,3,3,3,3,3
7696,ccw,3,3,3,3,3
7697,ccw,3,3,3,3,3
7698,ccw,3,3,3,3,3
7699,ccw,3,3,3,3,3
7700,ccw,3,3,3,3,3
7701,ccw,3,3,3,3,3
7702,ccw,3,3,3,3,3
7703,ccw,3,3,3,3,3
7704,ccw,3,3,3,3,3
7705,ccw,3,3,3,3,3
7706,ccw,3,3,3,3,3
7707,ccw,3,3,3,3,3
7708,ccw,3,3,3,3,3
7709,ccw,3,3,3,3,3
7710,ccw,3,3,3,3,3
7711,ccw,3,3,3,3,3
7712,ccw,3,3,3,3,3
7713,ccw,3,3,3,3,3
7714,ccw,3,3,3,3,3
7715,ccw,3,3,3,3,3
7716,ccw,3,3,3,3,3
7717,ccw,3,3,3,3,3
7718,ccw,3,3,3,3,3
7719,ccw,3,3,3,3,3
7720,ccw,3,3,3,3,3
7721,ccw,3,3,3,3,3
7722,ccw,3,3,3,3,3
7723,ccw,3,3,3,3,3
7724,ccw,3,3,3,3,3
7725,ccw,3,3,3,3,3
7726,ccw,3,3,3,3,3
7727,ccw,3,3,3,3,3
7728,ccw,3,3,3,3,3
7729,ccw,3,3,3,3,3
7730,ccw,3,3,3,3,3
7731,ccw,3,3,3,3,3
7732,ccw,3,3,3,3,3
7733,ccw,3,3,3,3,3
7734,ccw,3,3,3,3,3
7735,ccw,3,3,3,3,3
7736,ccw,3,3,3,3,3
7737,ccw,3,3,3,3,3
7738,ccw,3,3,3,3,3
7739,ccw,3,3,3,3,3
7740,ccw,3,3,3,3,3
7741,ccw,3,3,3,3,3
7742,ccw,3,3,3,3,3
7743,ccw,3,3,3,3,3
7744,ccw,3,3,3,3,3
7745,ccw,3,3,3,3,3
7746,ccw,3,3,3,3,3
7747,ccw,3,3,3,3,3
7748,ccw,3,3,3,3,3
7749,ccw,3,3,3,3,3
7750,ccw,3,3,3,3,3
7751,ccw,3,3,3,3,3
7752,ccw,3,3,3,3,3
7753,ccw,3,3,3,3,3
7754,ccw,3,3,3,3,3
7755,ccw,3,3,3,3,3
7756,ccw,3,3,3,3,3
7757,ccw,3,3,3,3,3
7758,ccw,3,3,3,3,3
7759,ccw,3,3,3,3,3
7760,ccw,3,3,3,3,3
7761,ccw,3,3,3,3,3
7762,ccw,3,3,3,3,3
7763,ccw,3,3,3,3,3
7764,ccw,3,3,3,3,3
7765,ccw,3,3,3,3,3
7766,ccw,3,3,3,3,3
7767,ccw,3,3,3,3,3
7768,ccw,3,3,3,3,3
7769,ccw,3,3,3,3,3
7770,ccw,3,3,3,3,3
7771,ccw,3,3,3,3,3
7772,ccw,3,3,3,3,3
7773,ccw,3,3,3,3,3
7774,ccw,3,3,3,3,3
7775,ccw,3,3,3,3,3
7776,ccw,3,3,3,3,3
7777,ccw,3,3,3,3,3
7778,ccw,3,3,3,3,3
7779,ccw,3,3,3,3,3
7780,ccw,3,3,3,3,3
7781,ccw,3,3,3,3,3
7782,ccw,3,3,3,3,3
7783,ccw,3,3,3,3,3
7784,ccw,3,3,3,3,3
7785,ccw,3,3,3,3,3
7786,ccw,3,3,3,3,3
7787,ccw,3,3,3,3,3
7788,ccw,3,3,3,3,3
7789,ccw,3,3,3,3,3
7790,ccw,3,3,3,3,3
7791,ccw,3,3,3,3,3
7792,ccw,3,3,3,3,3
7793,ccw,3,3,3,3,3
7794,ccw,3,3,3,3,3
7795,ccw,3,3,3,3,3
7796,ccw,3,3,3,3,3
7797,ccw,3,3,3,3,3
7798,ccw,3,3,3,3,3
7799,ccw,3,3,3,3,3
7800,ccw,3,3,3,3,3
7801,ccw,3,3,3,3,3
7802,ccw,3,3,3,3,3
7803,ccw,3,3,3,3,3
7804,ccw,3,3,3,3,3
7805,ccw,3,3,3,3,3
7806,ccw,3,3,3,3,3
7807,ccw,3,3,3,3,3
7808,ccw,3,3,3,3,3
7809,ccw,3,3,3,3,3
7810,ccw,3,3,3,3,3
7811,ccw,3,3,3,3,3
7812,ccw,3,3,3,3,3
7813,ccw,3,3,3,3,3
7814,ccw,3,3,3,3,3
7815,ccw,3,3,3,3,3
7816,ccw,3,3,3,3,3
7817,ccw,3,3,3,3,3
7818,ccw,3,3,3,3,3
7819,ccw,3,3,3,3,3
7820,ccw,3,3,3,3,3
7821,ccw,3,3,3,3,3
7822,ccw,3,3,3,3,3
7823,ccw,3,3,3,3,3
7824,ccw,3,3,3,3,3
7825,ccw,3,3,3,3,3
7826,ccw,3,3,3,3,3
7827,ccw,3,3,3,3,3
7828,ccw,3,3,3,3,3
7829,ccw,3,3,3,3,3
7830,ccw,3,3,3,3,3
7831,ccw,3,3,3,3,3
7832,ccw,3,3,3,3,3
7833,ccw,3,3,3,3,3
7834,ccw,3,3,3,3,3
7835,ccw,3,3,3,3,3
7836,ccw,3,3,3,3,3
7837,ccw,3,3,3,3,3
7838,ccw,3,3,3,3,3
7839,ccw,3,3,3,3,3
7840,ccw,3,3,3,3,3
7841,ccw,3,3,3,3,3
7842,ccw,3,3,3,3,3
7843,ccw,3,3,3,3,3
7844,ccw,3,3,3,3,3
7845,ccw,3,3,3,3,3
7846,ccw,3,3,3,3,3
7847,ccw,3,3,3,3,3
7848,ccw,3,3,3,3,3
7849,ccw,3,3,3,3,3
7850,ccw,3,3,3,3,3
7851,ccw,3,3,3,3,3
7852,ccw,3,3,3,3,3
7853,ccw,3,3,3,3,3
7854,ccw,3,3,3,3,3
7855,ccw,3,3,3,3,3
7856,ccw,3,3,3,3,3
7857,ccw,3,3,3,3,3
7858,ccw,3,3,3,3,3
7859,ccw,3,3,3,3,3
7860,ccw,3,3,3,3,3
7861,ccw,3,3,3,3,3
7862,ccw,3,3,3,3,3
7863,ccw,3,3,3,3,3
7864,ccw,3,3,3,3,3
7865,ccw,3,3,3,3,3
7866,ccw,3,3,3,3,3
7867,ccw,3,3,3,3,3
7868,ccw,3,3,3,3,3
7869,ccw,3,3,3,3,3
7870,ccw,3,3,3,3,3
7871,ccw,3,3,3,3,3
7872,ccw,3,3,3,3,3
7873,ccw,3,3,3,3,3
7874,ccw,3,3,3,3,3
7875,ccw,3,3,3,3,3
7876,ccw,3,3,3,3,3
7877,ccw,3,3,3,3,3
7878,ccw,3,3,3,3,3
7879,ccw,3,3,3,3,3
7880,ccw,3,3,3,3,3
7881,ccw,3,3,3,3,3
7882,ccw,3,3,3,3,3
7883,ccw,3,3,3,3,3
7884,ccw,3,3,3,3,3
7885,ccw,3,3,3,3,3
7886,ccw,3,3,3,3,3
7887,ccw,3,3,3,3,3
7888,ccw,3,3,3,3,3
7889,ccw,3,3,3,3,3
7890,ccw,3,3,3,3,3
7891,ccw,3,3,3,3,3
7892,ccw,3,3,3,3,3
7893,ccw,3,3,3,3,3
7894,ccw,3,3,3,3,3
7895,ccw,3,3,3,3,3
7896,ccw,3,3,3,3,3
7897,ccw,3,3,3,3,3
7898,ccw,3,3,3,3,3
7899,ccw,3,3,3,3,3
7900,ccw,3,3,3,3,3
7901,ccw,3,3,3,3,3
7902,ccw,3,3,3,3,3
7903,ccw,3,3,3,3,3
7904,ccw,3,3,3,3,3
7905,ccw,3,3,3,3,3
7906,ccw,3,3,3,3,3
7907,ccw,3,3,3,3,3
7908,ccw,3,3,3,3,3
7909,ccw,3,3,3,3,3
7910,ccw,3,3,3,3,3
7911,ccw,3,3,3,3,3
7912,ccw,3,3,3,3,3
7913,ccw,3,3,3,3,3
7914,ccw,3,3,3,3,3
7915,ccw,3,3,3,3,3
7916,ccw,3,3,3,3,3
7917,ccw,3,3,3,3,3
7918,ccw,3,3,3,3,3
7919,ccw,3,3,3,3,3
7920,ccw,3,3,3,3,3
7921,ccw,3,3,3,3,3
7922,ccw,3,3,3,3,3
7923,ccw,3,3,3,3,3
7924,ccw,3,3,3,3,3
7925,ccw,3,3,3,3,3
7926,ccw,3,3,3,3,3
7927,ccw,3,3,3,3,3
7928,ccw,3,3,3,3,3
7929,ccw,3,3,3,3,3
7930,ccw,3,3,3,3,3
7931,ccw,3,3,3,3,3
7932,ccw,3,3,3,3,3
7933,ccw,3,3,3,3,3
7934,ccw,3,3,3,3,3
7935,ccw,3,3,3,3,3
7936,ccw,3,3,3,3,3
7937,ccw,3,3,3,3,3
7938,ccw,3,3,3,3,3
7939,ccw,3,3,3,3,3
7940,ccw,3,3,3,3,3
7941,ccw,3,3,3,3,3
7942,ccw,3,3,3,3,3
7943,ccw,3,3,3,3,3
7944,ccw,3,3,3,3,3
7945,ccw,3,3,3,3,3
7946,ccw,3,3,3,3,3
7947,ccw,3,3,3,3,3
7948,ccw,3,3,3,3,3
7949,ccw,3,3,3,3,3
7950,ccw,3,3,3,3,3
7951,ccw,3,3,3,3,3
7952,ccw,3,3,3,3,3
7953,ccw,3,3,3,3,3
7954,ccw,3,3,3,3,3
7955,ccw,3,3,3,3,3
7956,ccw,3,3,3,3,3
7957,ccw,3,3,3,3,3
7958,ccw,3,3,3,3,3
7959,ccw,3,3,3,3,3
7960,ccw,3,3,3,3,3
7961,ccw,3,3,3,3,3
7962,ccw,3,3,3,3,3
7963,ccw,3,3,3,3,3
7964,ccw,3,3,3,3,3
7965,ccw,3,3,3,3,3
7966,ccw,3,3,3,3,3
7967,ccw,3,3,3,3,3
7968,ccw,3,3,3,3,3
7969,ccw,3,3,3,3,3
7970,ccw,3,3,3,3,3
7971,ccw,3,3,3,3,3
7972,ccw,3,3,3,3,3
7973,ccw,3,3,3,3,3
7974,ccw,3,3,3,3,3
7975,ccw,3,3,3,3,3
7976,ccw,3,3,3,3,3
7977,ccw,3,3,3,3,3
7978,ccw,3,3,3,3,3
7979,ccw,3,3,3,3,3
7980,ccw,3,3,3,3,3
7981,ccw,3,3,3,3,3
7982,ccw,3,3,3,3,3
7983,ccw,3,3,3,3,3
7984,ccw,3,3,3,3,3
7985,ccw,3,3,3,3,3
7986,ccw,3,3,3,3,3
7987,ccw,3,3,3,3,3
7988,ccw,3,3,3,3,3
7989,ccw,3,3,3,3,3
7990,ccw,3,3,3,3,3
7991,ccw,3,3,3,3,3
7992,ccw,3,3,3,3,3
7993,ccw,3,3,3,3,3
7994,ccw,3,3,3,3,3
7995,ccw,3,3,3,3,3
7996,ccw,3,3,3,3,3
7997,ccw,3,3,3,3,3
7998,ccw,3,3,3,3,3
7999,ccw,3,3,3,3,3
8000,ccw,3,3,3,3,3
8001,ccw,3,3,3,3,3
8002,ccw,3,3,3,3,3
8003,ccw,3,3,3,3,3
8004,ccw,3,3,3,3,3
8005,ccw,3,3,3,3,3
8006,ccw,3,3,3,3,3
8007,ccw,3,3,3,3,3
8008,ccw,3,3,3,3,3
8009,ccw,3,3,3,3,3
8010,ccw,3,3,3,3,3
8011,ccw,3,3,3,3,3
8012,ccw,3,3,3,3,3
8013,ccw,3,3,3,3,3
8014,ccw,3,3,3,3,3
8015,ccw,3,3,3,3,3
8016,ccw,3,3,3,3,3
8017,ccw,3,3,3,3,3
8018,ccw,3,3,3,3,3
8019,ccw,3,3,3,3,3
8020,ccw,3,3,3,3,3
8021,ccw,3,3,3,3,3
8022,ccw,3,3,3,3,3
8023,ccw,3,3,3,3,3
8024,ccw,3,3,3,3,3
8025,ccw,3,3,3,3,3
8026,ccw,3,3,3,3,3
8027,ccw,3,3,3,3,3
8028,ccw,3,3,3,3,3
8029,ccw,3,3,3,3,3
8030,ccw,3,3,3,3,3
8031,ccw,3,3,3,3,3
8032,ccw,3,3,3,3,3
8033,ccw,3,3,3,3,3
8034,ccw,3,3,3,3,3
8035,ccw,3,3,3,3,3
8036,ccw,3,3,3,3,3
8037,ccw,3,3,3,3,3
8038,ccw,3,3,3,3,3
8039,ccw,3,3,3,3,3
8040,ccw,3,3,3,3,3
8041,ccw,3,3,3,3,3
8042,ccw,3,3,3,3,3
8043,ccw,3,3,3,3,3
8044,ccw,3,3,3,3,3
8045,ccw,3,3,3,3,3
8046,ccw,3,3,3,3,3
8047,ccw,3,3,3,3,3
8048,ccw,3,3,3,3,3
8049,ccw,3,3,3,3,3
8050,ccw,3,3,3,3,3
8051,ccw,3,3,3,3,3
8052,ccw,3,3,3,3,3
8053,ccw,3,3,3,3,3
8054,ccw,3,3,3,3,3
8055,ccw,3,3,3,3,3
8056,ccw,3,3,3,3,3
8057,ccw,3,3,3,3,3
8058,ccw,3,3,3,3,3
8059,ccw,3,3,3,3,3
8060,ccw,3,3,3,3,3
8061,ccw,3,3,3,3,3
8062,ccw,3,3,3,3,3
8063,ccw,3,3,3,3,3
8064,ccw,3,3,3,3,3
8065,ccw,3,3,3,3,3
8066,ccw,3,3,3,3,3
8067,ccw,3,3,3,3,3
8068,ccw,3,3,3,3,3
8069,ccw,3,3,3,3,3
8070,ccw,3,3,3,3,3
8071,ccw,3,3,3,3,3
8072,ccw,3,3,3,3,3
8073,ccw,3,3,3,3,3
8074,ccw,3,3,3,3,3
8075,ccw,3,3,3,3,3
8076,ccw,3,3,3,3,3
8077,ccw,3,3,3,3,3
8078,ccw,3,3,3,3,3
8079,ccw,3,3,3,3,3
8080,ccw,3,3,3,3,3
8081,ccw,3,3,3,3,3
8082,ccw,3,3,3,3,3
8083,ccw,3,3,3,3,3
8084,ccw,3,3,3,3,3
8085,ccw,3,3,3,3,3
8086,ccw,3,3,3,3,3
8087,ccw,3,3,3,3,3
8088,ccw,3,3,3,3,3
8089,ccw,3,3,3,3,3
8090,ccw,3,3,3,3,3
8091,ccw,3,3,3,3,3
8092,ccw,3,3,3,3,3
8093,ccw,3,3,3,3,3
8094,ccw,3,3,3,3,3
8095,ccw,3,3,3,3,3
8096,ccw,3,3,3,3,3
8097,ccw,3,3,3,3,3
8098,ccw,3,3,3,3,3
8099,ccw,3,3,3,3,3
8100,ccw,3,3,3,3,3
8101,ccw,3,3,3,3,3
8102,ccw,3,3,3,3,3
8103,ccw,3,3,3,3,3
8104,ccw,3,3,3,3,3
8105,ccw,3,3,3,3,3
8106,ccw,3,3,3,3,3
8107,ccw,3,3,3,3,3
8108,ccw,3,3,3,3,3
8109,ccw,3,3,3,3,3
8110,ccw,3,3,3,3,3
8111,ccw,3,3,3,3,3
8112,ccw,3,3,3,3,3
8113,ccw,3,3,3,3,3
8114,ccw,3,3,3,3,3
8115,ccw,3,3,3,3,3
8116,ccw,3,3,3,3,3
8117,ccw,3,3,3,3,3
8118,ccw,3,3,3,3,3
8119,ccw,3,3,3,3,3
8120,ccw,3,3,3,3,3
8121,ccw,3,3,3,3,3
8122,ccw,3,3,3,3,3
8123,ccw,3,3,3,3,3
8124,ccw,3,3,3,3,3
8125,ccw,3,3,3,3,3
8126,ccw,3,3,3,3,3
8127,ccw,3,3,3,3,3
8128,ccw,3,3,3,3,3
8129,ccw,3,3,3,3,3
8130,ccw,3,3,3,3,3
8131,ccw,3,3,3,3,3
8132,ccw,3,3,3,3,3
8133,ccw,3,3,3,3,3
8134,ccw,3,3,3,3,3
8135,ccw,3,3,3,3,3
8136,ccw,3,3,3,3,3
8137,ccw,3,3,3,3,3
8138,ccw,3,3,3,3,3
8139,ccw,3,3,3,3,3
8140,ccw,3,3,3,3,3
8141,ccw,3,3,3,3,3
8142,ccw,3,3,3,3,3
8143,ccw,3,3,3,3,3
8144,ccw,3,3,3,3,3
8145,ccw,3,3,3,3,3
8146,ccw,3,3,3,3,3
8147,ccw,3,3,3,3,3
8148,ccw,3,3,3,3,3
8149,ccw,3,3,3,3,3
8150,ccw,3,3,3,3,3
8151,ccw,3,3,3,3,3
8152,ccw,3,3,3,3,3
8153,ccw,3,3,3,3,3
8154,ccw,3,3,3,3,3
8155,ccw,3,3,3,3,3
8156,ccw,3,3,3,3,3
8157,ccw,3,3,3,3,3
8158,ccw,3,3,3,3,3
8159,ccw,3,3,3,3,3
8160,ccw,3,3,3,3,3
8161,ccw,3,3,3,3,3
8162,ccw,3,3,3,3,3
8163,ccw,3,3,3,3,3
8164,ccw,3,3,3,3,3
8165,ccw,3,3,3,3,3
8166,ccw,3,3,3,3,3
8167,ccw,3,3,3,3,3
8168,ccw,3,3,3,3,3
8169,ccw,3,3,3,3,3
8170,ccw,3,3,3,3,3
8171,ccw,3,3,3,3,3
8172,ccw,3,3,3,3,3
8173,ccw,3,3,3,3,3
8174,ccw,3,3,3,3,3
8175,ccw,3,3,3,3,3
8176,ccw,3,3,3,3,3
8177,ccw,3,3,3,3,3
8178,ccw,3,3,3,3,3
8179,ccw,3,3,3,3,3
8180,ccw,3,3,3,3,3
8181,ccw,3,3,3,3,3
8182,ccw,3,3,3,3,3
8183,ccw,3,3,3,3,3
8184,ccw,3,3,3,3,3
8185,ccw,3,3,3,3,3
8186,ccw,3,3,3,3,3
8187,ccw,3,3,3,3,3
8188,ccw,3,3,3,3,3
8189,ccw,3,3,3,3,3
8190,ccw,3,3,3,3,3
8191,ccw,3,3,3,3,3
8192,ccw,3,3,3,3,3
8193,ccw,3,3,3,3,3
8194,ccw,3,3,3,3,3
8195,ccw,3,3,3,3,3
8196,ccw,3,3,3,3,3
8197,ccw,3,3,3,3,3
8198,ccw,3,3,3,3,3
8199,ccw,3,3,3,3,3
8200,ccw,3,3,3,3,3
8201,ccw,3,3,3,3,3
8202,ccw,3,3,3,3,3
8203,ccw,3,3,3,3,3
8204,ccw,3,3,3,3,3
8205,ccw,3,3,3,3,3
8206,ccw,3,3,3,3,3
8207,ccw,3,3,3,3,3
8208,ccw,3,3,3,3,3
8209,ccw,3,3,3,3,3
8210,ccw,3,3,3,3,3
8211,ccw,3,3,3,3,3
8212,ccw,3,3,3,3,3
8213,ccw,3,3,3,3,3
8214,ccw,3,3,3,3,3
8215,ccw,3,3,3,3,3
8216,ccw,3,3,3,3,3
8217,ccw,3,3,3,3,3
8218,ccw,3,3,3,3,3
8219,ccw,3,3,3,3,3
8220,ccw,3,3,3,3,3
8221,ccw,3,3,3,3,3
8222,ccw,3,3,3,3,3
8223,ccw,3,3,3,3,3
8224,ccw,3,3,3,3,3
8225,ccw,3,3,3,3,3
8226,ccw,3,3,3,3,3
8227,ccw,3,3,3,3,3
8228,ccw,3,3,3,3,3
8229,ccw,3,3,3,3,3
8230,ccw,3,3,3,3,3
8231,ccw,3,3,3,3,3
8232,ccw,3,3,3,3,3
8233,ccw,3,3,3,3,3
8234,ccw,3,3,3,3,3
8235,ccw,3,3,3,3,3
8236,ccw,3,3,3,3,3
8237,ccw,3,3,3,3,3
8238,ccw,3,3,3,3,3
8239,ccw,3,3,3,3,3
8240,ccw,3,3,3,3,3
8241,ccw,3,3,3,3,3
